TV,Radio,TV2,Season_Spring,Season_Summer,Season_Winter,Sales
78.4518947398092,45.039929885826886,62.285927072766455,False,False,False,308.8856567079007
46.31917825995694,3.490301916069882,36.97342898943576,False,True,False,145.55964284128203
38.693957534637654,40.91506851922462,28.155362150490536,True,False,False,187.53613463138058
36.65728355561715,42.46085192497629,27.995980090919186,False,False,False,176.00922538029027
37.762845725518424,9.266097675918505,27.555868438334038,True,False,False,117.72356374377603
48.843474358788434,132.86562029598255,38.55594130726048,True,False,False,341.6536390068739
55.117279622249654,26.285591340042085,49.22894913822676,False,False,True,211.29873907427552
54.150361989950284,15.924883052821787,39.20458616316616,False,True,False,192.02107051899253
62.40774873554036,22.221833124091248,45.085514794802066,False,False,False,227.39686494999546
50.19502837816861,18.894241545341714,44.56953368501571,True,False,False,170.53825454687686
71.80301115735975,47.52270443423623,56.8144378944322,True,False,False,277.0848487948182
46.03014750143066,39.35678393147461,34.816899785164786,False,False,False,195.60719824352455
90.80253749884429,42.71555094994159,75.76174406126366,True,False,False,348.0015270537129
59.385010216475095,37.21672064043235,45.691161553969486,False,False,True,230.42916504360963
37.14263665375576,18.709482287827708,35.19213846364541,False,False,True,145.1319085178166
33.93661252908332,24.754797337202262,29.183067637284466,False,False,True,144.58252270456506
57.23708622864778,34.89374561227918,44.32593475848112,False,False,True,232.13805910172704
46.64805822011223,17.778721911080545,43.7903712158863,True,False,False,179.9277795585432
60.71000741138138,37.12998430172388,46.7508611600951,False,False,False,250.32025008485883
57.09856436860317,27.59674601841865,47.90513761091046,False,False,False,207.93396546272143
48.90756631014691,26.251791924504026,40.02393078933701,False,False,False,169.3172232867274
37.29809422897392,37.10959968203491,33.74369925137553,False,False,False,162.1304475270562
,34.4426331148604,26.506366893950183,False,True,False,
43.302275718994686,26.3903383418092,34.737833022393055,False,False,False,166.5991724482126
62.84598191485209,41.59329803364248,48.01653192084312,False,True,False,266.6710843384451
53.21140616195306,19.189366724001026,43.9490413583798,False,True,False,188.56851100639233
31.31391831932018,36.15935606944264,23.017988546199827,False,False,True,155.41048410417403
52.59771388776773,35.93101257968384,48.118332852794055,False,True,False,213.4273750100077
55.77976069593255,26.904535606860097,45.033414549994255,True,False,False,204.9230200301612
36.74213845698301,33.26133022242118,28.297746111650078,False,True,False,144.71991728087946
52.305876589182915,17.48886423614697,42.398742188941064,False,False,True,184.52198501343733
50.87313077669,39.24027019206901,36.65712575276291,False,True,False,237.5169759634065
32.85544553254066,28.15097863557011,23.369514310500573,True,False,False,130.83713735227445
55.36681040522425,123.86384897404803,47.89469004801268,True,False,False,337.377220321751
58.41176789552352,40.49009225836889,44.75873147950463,True,False,False,251.46155649467514
66.24576864762915,22.95656309457241,49.8558819700575,False,False,True,241.10881434370077
65.80703078052355,15.915387036364404,54.2555828820007,False,False,True,224.79353194030472
29.334959480643633,14.433708264760963,27.0250800485039,False,False,False,120.55683173800881
35.93262440127316,180.30049756728198,30.90295945301373,False,False,True,373.59660401109363
,17.19570647503717,49.16856626392136,True,False,False,
57.706789263683135,47.54794181984364,43.895046145238126,True,False,False,252.08351345602145
57.72571529459072,9.18070592116278,41.91514023544705,False,False,True,205.83103970807952
,46.96456368290038,90.73677884372312,False,True,False,
58.56335766039751,32.11017467202618,45.8826466117916,False,False,True,236.10121065771494
67.03348460270898,29.032868881296075,52.87428863280205,False,False,True,249.70446961679892
64.31002645239803,24.550809131910505,55.43260358746561,True,False,False,231.0607815944952
59.77086876958697,33.991361143520706,49.48538504387156,False,False,False,230.23781424600406
,29.623652975751515,37.58443238056068,True,False,False,
61.38453830739901,41.03301882016521,55.602637680622465,False,False,False,253.4078551381491
38.40762178193643,31.142276486620396,28.795542734408713,True,False,False,155.67812791312926
46.44772089889987,31.503017614618777,39.94169710336361,False,False,True,179.960163498609
,26.36387787786144,34.34667680074202,True,False,False,
51.22811209079484,29.430543762789327,41.78826650922564,True,False,False,204.14322411774194
84.71987850010262,33.07801768892059,72.3613080793197,True,False,False,304.40866270257726
21.99102211112378,12.898316073433744,19.116324957767898,False,False,True,95.95688941001508
60.2939028556177,16.51814577894287,49.850010521643064,False,False,True,219.06641988710032
25.809261932155223,37.43264094022715,23.864931557653588,False,False,True,146.0425398294107
,31.70865438127942,33.241959421898144,False,False,True,
66.33425895451049,28.160166636473207,50.54977816159138,False,False,False,249.35586626847896
,30.18433933065393,37.63693264708246,False,False,False,
33.83382833106041,33.47581705361671,21.167992896720325,False,True,False,165.5224727364253
39.27044436110047,24.602403196906387,37.58497687870135,False,False,True,155.7251111885236
60.19396623402014,22.216952745976872,44.845547890051066,False,False,False,211.05555472207908
39.04450052424295,31.958452550976816,30.571839548637044,True,False,False,160.16080538445107
53.246878843729625,20.21627222384968,41.76706317531694,False,False,True,193.57934802084782
50.68357759855721,34.082527557144715,41.46908217227307,False,True,False,206.9083278721255
40.22599478591275,12.974163957621595,34.62800746634809,False,True,False,144.0269285575888
82.15916133987989,40.29155637325644,68.30874953698314,False,True,False,309.70819890201915
59.50878533477017,34.72597482413043,45.85779595210932,True,False,False,235.98361434194462
19.622861200135894,32.56029734313876,15.19692381874948,False,False,False,105.92869492780062
52.796814721541416,39.82690983945514,43.085191628698034,True,False,False,211.150686399072
40.07320302847418,46.65474444462576,31.312489044228705,False,False,True,184.523101777052
62.78650002194336,40.1437006501813,55.051236745614666,False,True,False,256.3754598035298
38.11218892350949,11.591257686683548,31.96267599372235,True,False,False,135.4860317847801
48.278953377996515,17.204230332642986,40.82779606054667,True,False,False,155.79650346535144
57.57480918470686,23.751814223043212,48.04849115376773,False,False,False,217.12617630308492
62.98632791255182,30.260910502108338,53.909483902497435,False,False,False,249.3938306620392
31.995553894163358,35.17659020469123,26.139507791441808,False,True,False,143.02421218345867
44.98248146238578,22.742561868465344,32.09548932604108,True,False,False,171.7505675600637
42.87582033258566,31.867667644770783,35.499720121326455,True,False,False,172.6412977158543
40.200061511394324,22.446170676466775,30.205978527739976,False,False,False,159.29589595265247
76.48181360421646,23.884821970080516,59.59960083812389,True,False,False,255.94460265516832
56.07472566441433,15.933389031517777,46.61887258779675,True,False,False,191.5526952837294
,103.8383376944548,28.584241762280364,True,False,False,
,16.483153943836662,51.07815809486551,False,False,False,
81.8323429551895,20.241267470226674,66.39237340194849,False,True,False,279.27089662226604
65.4869789082672,40.536417966078396,57.49622796051948,False,False,True,256.55320124824135
27.2094505106898,20.50601111168057,22.489819947017544,False,True,False,99.64655952484138
42.73648890700623,56.32382064837391,41.994240468146174,False,False,True,208.63480000366533
69.00366723779933,34.93317900880889,56.8994627271341,True,False,False,255.65658298857312
39.38495801571829,31.84836123694874,26.22567813510718,False,True,False,160.34554563616507
56.657291422193424,21.416422198187867,47.58585800106834,False,False,True,204.572931310371
61.61951080144005,37.003098794089915,50.43908379580038,False,False,False,237.62807870608478
36.09604292632876,24.243621737622263,32.74609260331124,False,False,False,146.0305323641032
49.107119659073,31.220098146453616,41.30523978106827,False,True,False,203.77252460528075
1.380989898963911,55.60084538268795,0.6894239672198074,False,True,False,84.29254000108875
34.63418537998565,29.0394010027535,24.03445359512043,True,False,False,136.39872182605342
46.2114777291026,41.49273326285676,36.342112411424004,False,True,False,195.25987229659393
31.283252270527257,22.968235748741126,22.475040453793905,True,False,False,132.97081819447965
74.48616955897452,29.650115095030383,57.84736529776546,True,False,False,273.35723159909054
28.54787933059051,47.7080063563551,24.604038677734238,False,False,False,160.45432910243406
43.39933269954524,23.730329422122324,39.72917967269041,False,False,False,176.19939067892332
,48.12448557996929,42.75290151690204,False,False,True,
71.61909933599173,37.07751935455475,53.70763028268784,False,False,False,286.8909062238819
28.46206773230841,24.375332241057322,24.10346219050715,False,False,False,128.49469864735846
67.4474562823244,36.32407739055521,57.54785948579648,False,True,False,236.64058517114302
50.1534959152938,39.7255444962673,38.2934480192769,False,False,False,224.4540735299909
35.27737023428074,181.0904981108598,27.819844687405837,False,False,True,373.33196498804614
56.93155211394906,14.297752801095436,45.589306275346836,False,True,False,183.9684760278349
52.98589543360205,22.728628241751316,40.034021407634924,False,False,True,199.2407975420963
40.99674684261808,27.52481364448495,34.74223877562604,False,False,False,150.37201721588931
51.04703127485028,29.255665708999537,40.47478057405689,False,False,True,193.46083853747726
44.220296047073596,36.206720975506784,36.634834169379964,False,True,False,199.4277579294746
,31.77701000933254,38.69973160960868,True,False,False,
59.9319601178157,16.64655641289899,46.63319319328233,False,False,True,213.26363322030934
73.79025224218029,33.801978510059634,61.19934586722755,False,False,True,268.8184396876505
31.432767517597263,180.52928726419114,24.02771455780251,False,True,False,352.78527345733374
81.995500619844,35.5979044793104,70.77729204957542,False,True,False,305.03789801300746
20.718683007162472,40.807807255546216,15.37603784888617,False,False,True,132.80980915474234
47.72322357446625,38.33922154548904,38.85263303682866,False,False,False,207.7584501302812
58.82475809726865,34.59180079228437,49.857578973434194,False,False,True,232.03452932117543
54.21487801602549,29.29834288541353,39.1168052140213,False,True,False,198.85560242842018
40.659507202691096,13.390390664840087,27.245179326210554,True,False,False,161.56626430981126
46.87816624464087,34.296182191325855,32.925564052002414,True,False,False,195.9170715647848
42.604985980117505,32.076876871631114,37.87174109437555,False,False,False,174.53918011508586
41.15952864583683,32.715788371953735,31.272048478992122,False,False,True,173.19667459557417
62.744031455315366,17.232514241796906,57.86982302125705,True,False,False,215.2776455532299
55.35523228947571,19.189434595917376,42.59144303560841,False,False,True,205.40671485956705
39.60635607109019,40.53152853332904,32.238738766463264,False,True,False,181.13338599970774
63.493998131498756,29.60444846143345,55.421528362902635,True,False,False,241.75677231422642
54.60949281314914,36.81500697372624,49.70587291499668,False,False,False,220.26217040318244
62.1929317825844,30.283183761304613,55.938856155976715,False,True,False,231.1047398579471
59.44443262885419,30.29756139495745,51.18064479486278,False,False,False,228.90964312562582
37.56507483616892,39.382838059759976,33.12424744636952,False,True,False,176.5957698675371
,24.839552717826262,35.05540836523992,True,False,False,
61.20940407684893,30.961207769409835,51.302606489979055,False,False,False,224.07636822294745
59.155553981501974,25.377247112949576,45.67088603621598,False,False,False,218.26636393185376
49.68647609053778,25.655037725676845,37.29458422216331,False,True,False,188.16877421182934
51.75991074963173,26.908278765313607,41.39780522747253,False,False,False,191.20317669469952
69.16497343682637,32.22133771633713,54.821424881886315,False,True,False,249.08772302469046
41.12642916746255,25.212513783365225,31.541459185988217,False,True,False,164.48186492859114
58.20646071755057,42.55756125573521,48.6543309164106,False,True,False,242.85648449247608
46.96711021349159,21.053926977804963,40.4396037965048,False,True,False,169.60196418994332
46.73478195159169,28.13128355838641,37.653046220148894,True,False,False,177.76177490505128
66.48165277980786,25.60268941725825,57.617912467012076,False,True,False,231.20695095301346
,44.46977884353733,46.479928845455845,False,False,True,
62.20264454000958,31.965547765115748,49.18113725416851,False,False,False,228.12443867857647
69.58218210731494,40.31844539468635,53.51527872404354,False,False,True,289.15329096614016
50.31505762449139,15.144396269630281,34.65243624837394,True,False,False,170.37951579015163
60.22929456942446,32.67050265869259,47.93539359801147,False,False,True,212.29192347333145
45.34599865109816,38.89630795623437,35.911556395728674,False,False,False,194.14108455461295
54.86249528732663,30.822839892754242,48.430345459587706,False,False,True,212.23747786256084
48.047854184484734,40.654803750653514,40.33071840125213,True,False,False,214.019516719628
51.45493947489077,24.827115498996278,38.091391106925,False,True,False,193.9105015669884
58.9273553815537,44.0934744018558,52.70416200424553,False,False,True,238.2515962799264
37.726689751497915,52.9889812361925,33.84445288777439,True,False,False,190.3724061208083
81.3858091352819,26.37161439560341,66.85494041863137,True,False,False,286.3342071724587
34.90973927750447,25.54497478599228,27.248339125454084,False,False,False,125.72896600901856
31.78717080818402,44.53384477117701,22.551418936376777,False,False,False,172.8712534564412
67.37166310250102,228.97860728653563,52.78071015378766,False,False,True,540.9335411508691
,24.771399728467316,52.76619818666779,False,True,False,
59.36179725578233,25.798131829041427,53.14319672242969,True,False,False,219.92231063992185
59.4251826389642,27.182153911394927,52.16987669598794,False,False,True,226.08553187513678
49.81629840729628,16.55549488965723,38.3864904604782,True,False,False,183.47752504438486
36.54118442771252,20.813480535158018,25.874095242302985,True,False,False,145.42883050741457
,19.95859233247932,41.332313439058325,False,True,False,
,22.322024348958713,26.568741365166105,False,True,False,
64.62679600126627,29.653151126132187,52.67093994356736,False,False,True,243.3374641447739
47.79413927746792,32.342147325365204,37.79250366307833,False,True,False,187.1956563006776
37.61754204811233,45.50500492814077,28.695924132885136,False,True,False,178.36284473984438
45.1792123752051,20.01645959261209,31.359260698363695,False,False,True,183.2798868982847
56.193971814134365,39.843223984765835,46.49597777101664,False,True,False,221.88120273914848
41.54413170794038,27.86011155774491,31.637202847366574,False,False,False,167.65709947352875
37.666694066503524,29.50536290347567,26.62360474607196,True,False,False,158.16587884844787
53.65530817237868,36.74819492166604,34.307459898058,True,False,False,213.6021811253887
53.674498566630845,18.772779784377015,42.85705413815277,True,False,False,193.29787286902155
,33.82409746184051,39.233436685555674,True,False,False,
42.93442541572516,31.66452208213056,39.331317976223744,False,False,True,170.89350590519066
53.480749060364545,34.92451264008149,41.41331047853283,True,False,False,213.63986983358828
28.27873487754014,32.89168643907818,20.81635172094677,True,False,False,125.51479558105882
28.888043384351672,54.55300139910894,24.51675747570641,True,False,False,174.80202119825682
39.22333668121346,23.62260015748684,28.383513027405897,True,False,False,154.51580876277166
46.798292724322295,24.690030449981823,38.34400987891623,False,False,False,178.08856294167632
54.66361348397007,23.768594735752355,46.02913162233013,True,False,False,204.91598334651798
72.13034325424329,24.445228808397452,61.38507427504755,False,False,False,250.85479065157884
62.86489434803029,23.626128726934823,49.99145324898438,False,False,True,233.3460518082387
,41.89016531107552,37.46971638990798,False,True,False,
,44.20504247989855,37.13785774489806,True,False,False,
34.96205953043287,24.29253706250524,25.489006562226713,False,True,False,136.91769472461763
49.72230296011415,21.676444268957713,39.09840569238674,False,True,False,168.1121427422143
45.670120416197925,34.71415556386404,37.63819285340688,False,False,True,188.45331532668797
54.84077840507134,24.477769557190285,46.61337660275682,False,True,False,197.70324397296577
37.59153584671515,36.32931817755511,27.663691825331092,False,False,False,164.57999291727785
57.79019771361759,32.029230208513,50.71022387777264,False,True,False,223.2676225774941
72.99108369503867,14.84255885002768,57.57949615290323,False,True,False,250.01982824726372
48.36859777314714,45.47505201330061,38.630776335472405,False,True,False,211.7847240282152
56.02567583148412,47.95877673095522,42.57890562774383,True,False,False,234.48225203233397
60.352159875666686,23.872113095156138,41.00900711971453,True,False,False,207.85227477146387
43.98169292171246,26.12298440064016,37.83749052645312,False,False,False,167.38409303562526
53.36138722715625,32.85865390724905,44.899641473002305,False,False,False,194.2695438283395
50.18888601172692,33.34456789987025,39.3071261380269,True,False,False,194.78244513685524
,36.5854427267283,41.373085334260594,False,False,False,
38.404853242168,50.102045387663495,32.2717002468467,True,False,False,183.78075417137185
50.36765261388414,28.230527725059506,35.60648452044768,False,False,True,200.47847631564412
57.46997436868175,22.017027554615463,44.38882146290651,False,True,False,195.62360771950054
71.76715411692562,16.20680771985473,59.79651733240598,False,True,False,253.78044112504344
64.3890623912781,22.69069960058081,47.74838164351473,False,False,False,241.90409043922318
82.29773686267335,148.34365135631015,66.71886328663857,True,False,False,474.13686007496426
,47.94557863517788,26.722083831473192,True,False,False,
63.08480955081017,24.823887009638284,51.86713758794872,False,False,False,229.33660296630924
52.75013008607527,32.237879516388986,42.09317962196777,True,False,False,212.75534644600575
82.8470439982651,29.83577103927248,61.43223975089555,False,False,True,305.39025956755626
37.87552571967273,41.88393273448084,33.7946386391097,False,True,False,177.89022388552704
37.40417236728836,55.26932425873622,27.719563163436543,False,False,False,182.69748379728892
